0.42369799999999996,0
0.00010399999999999299,1
0.014288999999999996,0
7.40000000000185e-05,1
0.08186599999999994,0
0.00021199999999998997,1
0.002554999999999974,0
0.00020399999999998197,1
0.001226999999999978,0
0.00020200000000003548,1
0.0002729999999999677,0
0.000200000000000089,1
0.00021799999999994046,0
0.00019900000000006024,1
0.0012729999999999686,0
0.00020399999999998197,1
0.00025200000000003,0
0.00016799999999994597,1
0.0012739999999999974,0
0.00020699999999995722,1
0.00024299999999999322,0
0.00020199999999992446,1
0.0012490000000000556,0
0.00020399999999998197,1
0.00024199999999996447,0
0.00020100000000000673,1
0.0012729999999999686,0
0.00016700000000002824,1
0.0012739999999999974,0
0.00016700000000002824,1
0.0002750000000000252,0
0.00019999999999997797,1
0.0012479999999999158,0
0.00017400000000000748,1
0.0002750000000000252,0
0.00020100000000000673,1
0.00024199999999996447,0
0.00020200000000003548,1
0.0012720000000000509,0
0.00017100000000003224,1
0.0012900000000000134,0
0.000168000000000057,1
0.0002790000000000292,0
0.00016700000000002824,1
0.0012590000000000101,0
0.00019800000000003148,1
0.00027399999999999647,0
0.00016599999999999948,1
0.00027300000000007874,0
0.00016799999999994597,1
0.001270999999999911,0
0.00019899999999994922,1
0.00027199999999993896,0
0.00016699999999991721,1
0.0012780000000000014,0
0.00016899999999997473,1
0.00027200000000005,0
0.00016700000000002824,1
0.0012880000000000669,0
0.00016799999999994597,1
0.0002749999999999142,0
0.00016700000000002824,1
0.0012759999999999438,0
0.00019999999999997797,1
0.00024199999999996447,0
0.00016700000000002824,1
0.0012959999999999638,0
0.00016799999999994597,1
0.0012730000000000796,0
0.00016700000000002824,1
0.0003069999999999462,0
0.00017000000000000348,1
0.0012670000000000181,0
0.00017000000000000348,1
0.0002769999999999717,0
0.00020200000000003548,1
0.0012490000000000556,0
0.00020100000000000673,1
0.00024199999999996447,0
0.00019999999999997797,1
0.0002729999999999677,0
0.00016700000000002824,1
0.0012730000000000796,0
0.00017299999999997873,1
0.00027399999999999647,0
0.00017499999999992522,1
0.0012910000000000421,0
